permno,mergent_id,PERMCO,GVKEY,companyid,Company Name,Ticker Symbol,CUSIP,Primary Link Marker,Security-level Identifier,Link Type Codd,Historical CRSP PERMCO Link to COMPUSTAT Record,First Effective Date of Link,Last Effective Date of Link
12369,130246,20799,005073,1673114,GENERAL MOTORS CO,GM,37045V100,P,19,LC,53554,2010-11-18T00:00:00Z,NA
12369,130246,53554,005073,1673114,GENERAL MOTORS CO,GM,37045V100,P,19,LC,53554,2010-11-18T00:00:00Z,NA
12373,130288,53556,185797,1671577,HOWARD HUGHES HOLDINGS INC,HHH,44267T102,P,01,LC,53556,2010-11-10T00:00:00Z,NA
12374,130373,53557,185112,1672171,INPHI CORP,IPHI,45772F107,P,01,LC,53557,2010-11-11T00:00:00Z,2021-04-30T00:00:00Z
12380,112350,53561,116166,1670900,REPOSITRAK INC,TRAK,700215304,C,01,LC,53561,2010-11-02T00:00:00Z,NA
12384,130386,53563,184035,1672225,SEMGROUP CORP,SEMG,81663A105,P,01,LC,53563,2010-11-11T00:00:00Z,2019-12-31T00:00:00Z
12392,130451,53570,179438,1674049,ANACOR PHARMACEUTICALS INC,ANAC.1,032420101,P,01,LC,53570,2010-11-24T00:00:00Z,2016-06-30T00:00:00Z
12399,122216,53575,178774,1071064,IMRIS INC,IMRSQ,45322N105,C,01,LC,53575,2010-11-19T00:00:00Z,NA
12400,130452,53576,178519,1040468,LPL FINANCIAL HOLDINGS INC,LPLA,50212V100,P,01,LC,53576,2010-11-18T00:00:00Z,NA
12400,130452,53576,178519,1673122,LPL FINANCIAL HOLDINGS INC,LPLA,50212V100,P,01,LC,53576,2010-11-18T00:00:00Z,NA
12402,130260,53578,184526,1671123,PRIMO WATER CORP -OLD,PRMW.1,74165N105,P,01,LC,53578,2010-11-05T00:00:00Z,2020-03-31T00:00:00Z
12406,130227,53581,185827,1670714,SP BANCORP INC,SPBC.2,78468K106,P,01,LC,53581,2010-11-01T00:00:00Z,2014-10-31T00:00:00Z
12410,130261,53583,184807,1671132,FRESH MARKET INC,TFM.1,35804H106,P,01,LC,53583,2010-11-05T00:00:00Z,2016-04-29T00:00:00Z
12411,118991,53584,062475,1064121,ARBUTUS BIOPHARMA CORP,ABUS,03879J100,P,01,LC,53584,2010-11-15T00:00:00Z,NA
12413,130453,53585,179686,1673821,ZOGENIX INC,ZGNX,98978L204,P,01,LC,53585,2010-11-23T00:00:00Z,2022-03-31T00:00:00Z
12431,4370,20977,005959,16041,TRANE TECHNOLOGIES PLC,TT,G8994E103,P,01,LC,20977,1962-01-31T00:00:00Z,NA
12431,4370,20977,005959,16041,TRANE TECHNOLOGIES PLC,TT,G8994E103,C,00X,LC,20977,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
12437,122127,20325,002337,4900,RESOLUTE FOREST PRODUCTS INC,RFP,76117W109,P,05,LC,20325,2010-12-20T00:00:00Z,2023-03-31T00:00:00Z
12437,122127,20325,002337,1011055,RESOLUTE FOREST PRODUCTS INC,RFP,76117W109,P,05,LC,20325,2010-12-20T00:00:00Z,2023-03-31T00:00:00Z
12437,122127,20325,002337,1676306,RESOLUTE FOREST PRODUCTS INC,RFP,76117W109,P,05,LC,20325,2010-12-20T00:00:00Z,2023-03-31T00:00:00Z
12447,69090,53608,108768,1203976,FIRST MAJESTIC SILVER CORP,AG,32076V103,P,01,LC,53608,2010-12-15T00:00:00Z,NA
12448,130664,8523,014275,1676104,FIRST REPUBLIC BANK,FRCB,33616C100,P,04,LC,53609,2010-12-09T00:00:00Z,NA
12448,130664,53609,014275,1676104,FIRST REPUBLIC BANK,FRCB,33616C100,P,04,LC,53609,2010-12-09T00:00:00Z,NA
12449,130780,53610,184700,1677118,CORPAY INC,CPAY,219948106,P,01,LC,53610,2010-12-15T00:00:00Z,NA
12451,130842,53612,183528,1677109,GAIN CAPITAL HOLDINGS INC,GCAP,36268W100,P,01,LC,53612,2010-12-15T00:00:00Z,2020-07-31T00:00:00Z
12452,122145,53613,174428,1678301,INFUSYSTEM HOLDINGS INC,INFU,45685K102,P,01,LC,53613,2010-12-23T00:00:00Z,NA
12473,144388,13394,030861,18025,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,499049104,P,01,LC,53620,2017-09-11T00:00:00Z,NA
12473,144388,13394,030861,1677470,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,499049104,P,01,LC,53620,2017-09-11T00:00:00Z,NA
12473,144388,53620,030861,1677470,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,499049104,P,01,LC,53620,2017-09-11T00:00:00Z,NA
12476,130583,53621,185532,1676064,TARGA RESOURCES CORP,TRGP,87612G101,P,01,LC,53621,2010-12-07T00:00:00Z,NA
12477,130747,53622,185370,1677099,WALKER & DUNLOP INC,WD,93148P102,P,01,LC,53622,2010-12-15T00:00:00Z,NA
12485,127022,53627,181445,2177450,6D GLOBAL TECHNOLOGIES,SIXD.1,83002F100,C,01,LC,53627,2014-12-12T00:00:00Z,2015-09-10T00:00:00Z
12485,127022,53627,181445,2177450,6D GLOBAL TECHNOLOGIES,SIXD.1,83002F100,C,01,LC,53627,2010-12-15T00:00:00Z,2011-03-01T00:00:00Z
12486,2638,27382,004130,1678345,DYNASIL CORP OF AMERICA,DYSL,268102209,C,01,LC,27382,2010-12-17T00:00:00Z,NA
12490,4427,20990,006066,16506,INTL BUSINESS MACHINES CORP,IBM,459200101,P,01,LC,20990,1962-01-31T00:00:00Z,NA
12490,4427,20990,006066,16506,INTL BUSINESS MACHINES CORP,IBM,459200101,C,00X,LC,20990,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
12493,91385,15632,065226,25472,QAD INC,QADA,74727D306,P,02,LC,15632,2012-03-01T00:00:00Z,2021-11-30T00:00:00Z
12493,91385,15632,065226,25472,QAD INC,QADA,74727D306,J,02,LC,15632,2010-12-16T00:00:00Z,2012-02-29T00:00:00Z
12494,130824,53632,185921,1677104,RIGNET INC,RNET,766582100,P,01,LC,53632,2010-12-15T00:00:00Z,2021-05-28T00:00:00Z
12496,121355,53634,147349,1685856,UNI-PIXEL INC,UNXLQ,904572203,P,01,LC,53634,2010-12-10T00:00:00Z,2024-03-28T00:00:00Z
12501,111292,46153,148217,375187,FAIRPOINT COMMUNICATIONS INC,FRP,305560302,P,03,LC,46153,2011-01-25T00:00:00Z,2017-07-31T00:00:00Z
12501,111292,46153,148217,1684366,FAIRPOINT COMMUNICATIONS INC,FRP,305560302,P,03,LC,46153,2011-01-25T00:00:00Z,2017-07-31T00:00:00Z
12503,4441,21265,006081,21684,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,P,01,LC,21265,2008-06-30T00:00:00Z,2021-07-30T00:00:00Z
12503,4441,21265,006081,21684,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,P,01,LC,21265,1962-01-31T00:00:00Z,2007-02-13T00:00:00Z
12503,4441,21265,006081,21684,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,C,00X,LC,21265,1949-11-01T00:00:00Z,1962-01-30T00:00:00Z
12503,4441,21265,006081,3416717,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,P,01,LC,21265,2008-06-30T00:00:00Z,2021-07-30T00:00:00Z
12503,4441,21265,006081,3416717,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,P,01,LC,21265,1962-01-31T00:00:00Z,2007-02-13T00:00:00Z
12503,4441,21265,006081,3416717,NAVISTAR INTERNATIONAL CORP,NAV,63934E108,C,00X,LC,21265,1949-11-01T00:00:00Z,1962-01-30T00:00:00Z
12513,131018,53645,185549,1681904,AMERICAN ASSETS TRUST INC,AAT,024013104,P,01,LC,53645,2011-01-13T00:00:00Z,NA
12521,131047,53649,185703,1684312,LEAF GROUP LTD,LEAF,52177G102,P,01,LC,53649,2011-01-26T00:00:00Z,2021-06-30T00:00:00Z
12542,131058,53656,100873,1684303,NIELSEN HOLDINGS PLC,NLSN,G6518L108,P,03,LC,53656,2011-01-26T00:00:00Z,2022-10-31T00:00:00Z
12558,131150,21029,006310,17922,KINDER MORGAN INC,KMI,49456B101,P,04,LC,53667,2011-02-11T00:00:00Z,NA
12558,131150,21029,006310,1687673,KINDER MORGAN INC,KMI,49456B101,P,04,LC,53667,2011-02-11T00:00:00Z,NA
12558,131150,53667,006310,1687673,KINDER MORGAN INC,KMI,49456B101,P,04,LC,53667,2011-02-11T00:00:00Z,NA
12559,131108,53668,184702,1685814,NEOPHOTONICS CORP,NPTN,64051T100,P,01,LC,53668,2011-02-02T00:00:00Z,2022-08-31T00:00:00Z
12566,131149,53670,185396,1687120,SUMMIT HOTEL PROPERTIES INC,INN,866082100,P,01,LC,53670,2011-02-09T00:00:00Z,NA
12569,113807,53671,174280,874922,WESTERN COPPER AND GOLD CORP,WRN,95805V108,P,01,LC,53671,2011-02-09T00:00:00Z,NA
12570,4465,20964,005860,17153,ITT INC,ITT,45073V108,P,01,LC,20964,1962-01-31T00:00:00Z,NA
12570,4465,20964,005860,17153,ITT INC,ITT,45073V108,C,00X,LC,20964,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
12573,131129,53673,185908,1687678,TALPHERA INC,TLPH,00444T209,P,01,LC,53673,2011-02-11T00:00:00Z,NA
12574,130823,53674,178972,1686589,BG MEDICINE INC,BGMD,08861T206,C,01,LC,53674,2011-02-04T00:00:00Z,NA
12575,131119,53675,185428,1686569,ENDOCYTE INC,ECYT,29269A102,P,01,LC,53675,2011-02-04T00:00:00Z,2018-12-31T00:00:00Z
12577,126770,53677,179840,1687395,STANDARD BIOTOOLS INC,LAB,34385P108,P,01,LC,53677,2011-02-10T00:00:00Z,NA
12582,106217,53681,122777,572261,POINTS.COM INC,PCOM,73085G109,P,01,LC,53681,2011-02-10T00:00:00Z,2022-07-05T00:00:00Z
12583,131096,53682,185836,1686117,PACIRA BIOSCIENCES INC,PCRX,695127100,P,01,LC,53682,2011-02-03T00:00:00Z,NA
12585,69240,53684,186994,737584,SWISHER HYGIENE INC,SWSH,870808300,P,01,LC,53684,2011-02-02T00:00:00Z,2016-05-31T00:00:00Z
12587,131120,41822,143421,33771,WRIGHT MEDICAL GROUP NV,WMGI,N96617118,P,01,LC,53686,2015-10-02T00:00:00Z,2020-11-30T00:00:00Z
12588,97708,16549,120824,31952,U S CONCRETE INC,USCR,90333L201,P,02,LC,16549,2011-02-01T00:00:00Z,2021-08-31T00:00:00Z
12588,97708,16549,120824,1685255,U S CONCRETE INC,USCR,90333L201,P,02,LC,16549,2011-02-01T00:00:00Z,2021-08-31T00:00:00Z
12591,131553,53688,184254,1695757,APOLLO GLOBAL MGMT INC,APO,03769M106,P,01,LC,53688,2011-03-30T00:00:00Z,NA
12615,125803,53694,287462,1694747,FUTUREFUEL CORP,FF,36116M106,P,01,LC,53694,2011-03-23T00:00:00Z,NA
12622,131265,10604,022260,14461,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,53696,2011-03-10T00:00:00Z,NA
12622,131265,10604,022260,889208,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,53696,2011-03-10T00:00:00Z,NA
12622,131265,10604,022260,1692837,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,53696,2011-03-10T00:00:00Z,NA
12622,131265,53696,022260,14461,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,53696,2011-03-10T00:00:00Z,NA
12622,131265,53696,022260,1692837,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,53696,2011-03-10T00:00:00Z,NA
12623,131300,53697,186310,1694757,HUNTINGTON INGALLS IND INC,HII,446413106,P,01,LC,53697,2011-03-31T00:00:00Z,NA
12639,131290,53702,185646,1693804,CORNERSTONE ONDEMAND INC,CSOD,21925Y103,P,01,LC,53702,2011-03-17T00:00:00Z,2021-10-29T00:00:00Z
12640,131514,53704,186129,1695152,SERVICESOURCE INTL INC,SREV,81763U100,P,01,LC,53704,2011-03-25T00:00:00Z,2022-07-29T00:00:00Z
12641,131907,53705,186278,1698818,AIR LEASE CORP,AL,00912X302,P,01,LC,53705,2011-04-19T00:00:00Z,NA
12644,131719,53706,186139,1697428,CVR PARTNERS LP,UAN,126633205,P,01,LC,53706,2011-04-08T00:00:00Z,NA
12645,131802,53707,186955,1699093,ELLIE MAE INC,ELLI,28849P100,P,01,LC,53707,2011-04-15T00:00:00Z,2019-04-30T00:00:00Z
12650,4651,21033,006335,17690,KANSAS CITY SOUTHERN,KSU,485170302,P,01,LC,21033,1963-01-31T00:00:00Z,2021-12-31T00:00:00Z
12650,4651,21033,006335,17690,KANSAS CITY SOUTHERN,KSU,485170302,C,00X,LC,21033,1963-01-01T00:00:00Z,1963-01-30T00:00:00Z
12660,131617,53710,185645,1696103,GNC HOLDINGS INC,GNCIQ,36191G107,P,01,LC,53710,2011-04-01T00:00:00Z,2020-10-31T00:00:00Z
12663,98857,53712,148631,1546798,LONCOR GOLD INC,LONCF,54180A106,C,01,LC,53712,2011-04-27T00:00:00Z,2014-04-24T00:00:00Z
12668,130723,53714,185345,1696099,PREFERRED APARTMENT CMNTYS,APTS,74039L103,P,01,LC,53714,2011-04-01T00:00:00Z,2022-06-30T00:00:00Z
12681,131837,53717,185339,1698619,STAG INDUSTRIAL INC,STAG,85254J102,P,01,LC,53717,2011-04-15T00:00:00Z,NA
12695,131971,53728,186045,1699071,SAGENT PHARMACEUTICALS INC,SGNT,786692103,P,01,LC,53728,2011-04-20T00:00:00Z,2016-08-29T00:00:00Z
12698,131468,53731,018350,1696286,OCERA THERAPEUTICS INC,OCRX,67552A108,P,01,LC,53731,2013-07-16T00:00:00Z,2017-12-29T00:00:00Z
12745,132086,53753,186501,1701962,NGL ENERGY PARTNERS LP,NGL,62913M107,P,01,LC,53753,2011-05-12T00:00:00Z,NA
12756,132067,53759,186363,1701785,RLJ LODGING TRUST,RLJ,74965L101,P,01,LC,53759,2011-05-11T00:00:00Z,NA
12781,4825,21080,006547,18343,SPIRE INC,SR,84857L101,P,01,LC,21080,1962-01-31T00:00:00Z,NA
12781,4825,21080,006547,18343,SPIRE INC,SR,84857L101,C,00X,LC,21080,1950-10-01T00:00:00Z,1962-01-30T00:00:00Z
12783,132030,53763,186360,1700986,THERMON GROUP HOLDINGS INC,THR,88362T103,P,01,LC,53763,2011-05-05T00:00:00Z,NA
12785,132013,5981,017266,31849,UNIVERSAL AMERICAN CORP,UAM,91338E101,P,01,LC,53766,2011-05-02T00:00:00Z,2017-05-01T00:00:00Z
12785,132013,53766,017266,31849,UNIVERSAL AMERICAN CORP,UAM,91338E101,P,01,LC,53766,2011-05-02T00:00:00Z,2017-05-01T00:00:00Z
12792,132100,53773,187215,1702126,GLOBAL EAGLE ENTERTAINMENT,GEENQ,37951D300,P,02,LC,53773,2011-05-27T00:00:00Z,2021-03-31T00:00:00Z
12796,132182,53776,185624,1703877,SPIRIT AIRLINES INC,SAVEQ,848577102,P,01,LC,53776,2011-05-31T00:00:00Z,NA
12797,132207,53777,186715,1703878,TERRAVIA HOLDINGS INC,TVIAQ,88105A106,P,01,LC,53777,2011-05-27T00:00:00Z,2018-01-31T00:00:00Z
12798,132039,53779,186288,1700873,BOINGO WIRELESS INC,WIFI,09739C102,P,01,LC,53779,2011-05-04T00:00:00Z,2021-06-30T00:00:00Z
12871,132275,53823,181745,1706481,CSI COMPRESSCO LP,CCLP,12637A103,P,01,LC,53823,2011-06-15T00:00:00Z,2024-04-30T00:00:00Z
12872,132318,53810,186989,1710040,MARATHON PETROLEUM CORP,MPC,56585A102,P,01,LC,53810,2011-06-23T00:00:00Z,NA
12873,132269,53811,186520,1706477,PANDORA MEDIA INC,P,698354107,P,01,LC,53811,2011-06-15T00:00:00Z,2019-01-31T00:00:00Z
12877,90453,15120,063952,25076,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2014-12-29T00:00:00Z,NA
12877,90453,15120,063952,25076,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2011-06-23T00:00:00Z,2014-04-13T00:00:00Z
12877,90453,15120,063952,1708241,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2014-12-29T00:00:00Z,NA
12877,90453,15120,063952,1708241,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2011-06-23T00:00:00Z,2014-04-13T00:00:00Z
12877,90453,15120,063952,2202435,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2014-12-29T00:00:00Z,NA
12877,90453,15120,063952,2202435,INNOVATE CORP,VATE,45784J303,P,05,LC,15120,2011-06-23T00:00:00Z,2014-04-13T00:00:00Z
12880,132286,53816,187406,1710266,AMC NETWORKS INC,AMCX,00164V103,P,01,LC,53816,2011-06-16T00:00:00Z,NA
12881,121840,53817,164099,1708788,API TECHNOLOGIES CORP,ATNY,00187E203,P,01,LC,53817,2011-06-27T00:00:00Z,2016-04-29T00:00:00Z
12883,129469,53819,185083,1709579,CRUMBS BAKE SHOP INC,CRMBQ,228803102,C,01,LC,53819,2011-06-30T00:00:00Z,NA
12885,132317,53821,187483,1914795,FIDUS INVESTMENT CORP,FDUS,316500107,P,01,LC,53821,2011-06-21T00:00:00Z,NA
12891,94553,53826,128121,33485,QUARTERHILL INC,QTRHF,747713105,P,01,LC,53826,2011-06-01T00:00:00Z,NA
12892,132483,53827,033700,1714749,AMERICAN MIDSTREAM PTNRS LP,AMID.2,02752P100,P,01,LC,53827,2018-06-01T00:00:00Z,2019-07-31T00:00:00Z
12892,132483,53827,033700,1714749,AMERICAN MIDSTREAM PTNRS LP,AMID.2,02752P100,C,01,LC,53827,2017-03-31T00:00:00Z,2018-05-31T00:00:00Z
12893,132455,53828,186743,1713938,APOLLO RESIDENTIAL MTG INC,AMTG,03763V102,P,01,LC,53828,2011-07-22T00:00:00Z,2016-09-30T00:00:00Z
12903,119810,53835,160214,1713050,SARATOGA RESOURCES INC,SARA,803521103,C,01,LC,53835,2011-07-20T00:00:00Z,2015-06-18T00:00:00Z
12905,132448,53836,186773,1713614,SUNCOKE ENERGY INC,SXC,86722A103,P,01,LC,53836,2011-07-21T00:00:00Z,NA
12906,122328,53837,178870,1714444,SRC ENERGY INC,SRCI,78470V108,P,01,LC,53837,2011-07-27T00:00:00Z,2020-01-31T00:00:00Z
12908,132486,53840,187714,1715265,WESCO AIRCRAFT HOLDINGS INC,WAIR,950814103,P,01,LC,53840,2011-07-28T00:00:00Z,2020-01-31T00:00:00Z
12913,132500,53842,186960,1715277,CHEFS' WAREHOUSE INC,CHEF,163086101,P,01,LC,53842,2011-07-28T00:00:00Z,NA
12914,132490,53843,174222,1714415,DUNKIN' BRANDS GROUP INC,DNKN,265504100,P,01,LC,53843,2011-07-27T00:00:00Z,2020-12-31T00:00:00Z
12916,132387,53845,185980,1710511,HAWAIIAN TELCOM HOLDCO INC,HCOM.1,420031106,P,01,LC,53845,2011-07-06T00:00:00Z,2018-07-31T00:00:00Z
12920,132402,53847,187596,1711459,IF BANCORP INC,IROQ,44951J105,P,01,LC,53847,2011-07-08T00:00:00Z,NA
12922,132450,53851,186345,1713331,SKULLCANDY INC,SKUL,83083J104,P,01,LC,53851,2011-07-20T00:00:00Z,2016-10-31T00:00:00Z
12924,132491,53852,184715,1714754,TANGOE INC,TNGO,87582Y108,P,01,LC,53852,2011-07-27T00:00:00Z,2017-07-31T00:00:00Z
12959,116301,53867,105346,1715824,AMBIENT CORP,AMBTQ,02318N201,P,01,LC,53867,2011-08-03T00:00:00Z,2018-06-29T00:00:00Z
12960,132557,53868,187434,1717938,CARBONITE INC,CARB.2,141337105,P,01,LC,53868,2011-08-11T00:00:00Z,2019-12-31T00:00:00Z
12971,131978,53778,186158,1701598,JETPAY CORP,JTPY,477177109,P,02,LC,53778,2011-08-10T00:00:00Z,2018-12-31T00:00:00Z
12981,132757,53876,188255,1726944,FORTUNE BRANDS INNOVATNS INC,FBIN,34964C106,P,01,LC,53876,2011-10-04T00:00:00Z,NA
12994,122673,53879,178997,1017155,FRANCO-NEVADA CORP,FNV,351858105,P,01,LC,53879,2011-09-08T00:00:00Z,NA
13003,132666,53881,186783,1722356,VEREIT INC,VER,92339V308,P,01,LC,53881,2011-09-07T00:00:00Z,2021-11-30T00:00:00Z
13006,53792,53882,029855,1723637,FARMERS NATL BANC CORP/OH,FMNB,309627107,P,01,LC,53882,2011-09-15T00:00:00Z,NA
13007,24205,53883,066210,1722364,LCNB CORP,LCNB,50181P100,P,01,LC,53883,2011-09-08T00:00:00Z,NA
13008,132723,4388,032280,1725368,STARZ,STRZA,85571Q102,P,01,LC,53884,2011-09-26T00:00:00Z,2016-12-30T00:00:00Z
13008,132723,41998,032280,1725368,STARZ,STRZA,85571Q102,P,01,LC,53884,2011-09-26T00:00:00Z,2016-12-30T00:00:00Z
13008,132723,53884,032280,1725368,STARZ,STRZA,85571Q102,P,01,LC,53884,2011-09-26T00:00:00Z,2016-12-30T00:00:00Z
13015,111132,53887,163692,490172,STUDENT TRANSPORTATION INC,STB,86388A108,P,01,LC,53887,2011-09-06T00:00:00Z,2018-05-31T00:00:00Z
13018,132996,53890,189490,1731105,EXELIS INC,XLS,30162A108,C,01,LC,53890,2011-11-01T00:00:00Z,2015-05-28T00:00:00Z
13019,133007,53892,190590,1731142,GENIE ENERGY LTD,GNE,372284208,P,01,LC,53892,2011-10-31T00:00:00Z,NA
13035,132995,53896,189491,1731107,XYLEM INC,XYL,98419M100,P,01,LC,53896,2011-11-01T00:00:00Z,NA
13036,132785,53897,190567,1731590,ASB BANCORP INC,ASBB,00213T109,P,01,LC,53897,2011-10-12T00:00:00Z,2017-09-30T00:00:00Z
13038,106007,53899,118183,1696478,BURCON NUTRASCIENCE CORP,BRCNF,120831102,P,01,LC,53899,2021-05-25T00:00:00Z,NA
13038,106007,53899,118183,1696478,BURCON NUTRASCIENCE CORP,BRCNF,120831102,P,01,LC,53899,2011-10-27T00:00:00Z,2018-04-26T00:00:00Z
13041,132881,53900,190959,1731125,LUMOS NETWORKS CORP,LMOS,550283105,P,01,LC,53900,2011-11-01T00:00:00Z,2017-11-16T00:00:00Z
13046,132796,53901,187462,1729162,UBIQUITI INC,UI,90353W103,P,01,LC,53901,2011-10-14T00:00:00Z,NA
13049,132821,53902,187653,1729849,ZELTIQ AESTHETICS INC,ZLTQ,98933Q108,P,01,LC,53902,2011-10-19T00:00:00Z,2017-04-30T00:00:00Z
13080,133119,53919,187490,1732906,IMPERVA INC,IMPV,45321L100,P,01,LC,53919,2011-11-09T00:00:00Z,2019-01-31T00:00:00Z
13081,132546,53920,185180,1734860,INVENSENSE INC,INVN.2,46123D205,P,01,LC,53920,2011-11-16T00:00:00Z,2017-05-31T00:00:00Z
13083,133204,53921,187167,1733531,LRR ENERGY LP,LRE.2,50214A104,P,01,LC,53921,2011-11-30T00:00:00Z,2015-10-30T00:00:00Z
13084,133302,53922,189567,1735224,MANNING & NAPIER INC,MN,56382Q102,P,01,LC,53922,2011-11-18T00:00:00Z,2022-10-31T00:00:00Z
13085,133087,53923,191255,1732905,MARRIOTT VACATIONS WORLDWIDE,VAC,57164Y107,P,01,LC,53923,2011-11-22T00:00:00Z,NA
13103,133288,34988,118122,8936,APTIV PLC,APTV,G3265R107,P,04,LC,53927,2011-11-17T00:00:00Z,NA
13103,133288,53927,118122,1735209,APTIV PLC,APTV,G3265R107,P,04,LC,53927,2011-11-17T00:00:00Z,NA
13105,132994,53929,192255,1731564,ACADIA HEALTHCARE CO INC,ACHC,00404A109,P,01,LC,53929,2011-11-01T00:00:00Z,NA
13107,133297,53931,196055,1734864,CLOVIS ONCOLOGY INC,CLVSQ,189464100,P,01,LC,53931,2011-11-16T00:00:00Z,2023-07-31T00:00:00Z
13108,133086,53932,187363,1732178,GROUPON INC,GRPN,399473206,P,01,LC,53932,2011-11-04T00:00:00Z,NA
13109,133370,53933,187722,1735233,INTERMOLECULAR INC,IMI,45882D109,P,01,LC,53933,2011-11-18T00:00:00Z,2019-09-30T00:00:00Z
13110,133371,53934,161036,1735552,MATTRESS FIRM HOLDING CORP,MFRM.1,57722W106,P,01,LC,53934,2011-11-18T00:00:00Z,2016-09-30T00:00:00Z
13111,133178,53935,036333,1733549,LUMOS PHARMA INC,LUMO,55028X109,P,01,LC,53935,2020-03-19T00:00:00Z,2024-12-31T00:00:00Z
13112,133286,21296,260408,1734179,NORTEK INC,NTK,656559309,P,02,LC,21296,2011-11-15T00:00:00Z,2016-08-31T00:00:00Z
13113,127172,53936,186061,1731572,LILIS ENERGY INC,LLEXQ,532403201,P,01,LC,53936,2017-03-14T00:00:00Z,2020-12-07T00:00:00Z
13113,127172,53936,186061,1731572,LILIS ENERGY INC,LLEXQ,532403201,P,01,LC,53936,2011-11-02T00:00:00Z,2016-05-25T00:00:00Z
13113,127172,53936,186061,2632631,LILIS ENERGY INC,LLEXQ,532403201,P,01,LC,53936,2017-03-14T00:00:00Z,2020-12-07T00:00:00Z
13113,127172,53936,186061,2632631,LILIS ENERGY INC,LLEXQ,532403201,P,01,LC,53936,2011-11-02T00:00:00Z,2016-05-25T00:00:00Z
13116,133794,53938,187698,1742858,CIVITAS RESOURCES INC,CIVI,17888H103,P,01,LC,53938,2011-12-15T00:00:00Z,NA
13123,133775,52701,177124,1743276,CRESTWOOD MIDSTREAM PTNRS LP,CMLP,226378107,P,01,LC,53940,2013-10-08T00:00:00Z,2015-09-30T00:00:00Z
13123,133775,53940,177124,1743276,CRESTWOOD MIDSTREAM PTNRS LP,CMLP,226378107,P,01,LC,53940,2013-10-08T00:00:00Z,2015-09-30T00:00:00Z
13124,133773,53941,187961,1742907,VITAL ENGY INC,VTLE,516806205,P,01,LC,53941,2011-12-15T00:00:00Z,NA
13133,133659,53942,187814,1741449,ROSE ROCK MIDSTREAM LP,RRMS,777149105,P,01,LC,53942,2011-12-09T00:00:00Z,2016-09-30T00:00:00Z
13134,133958,3901,009256,1746473,ROUSE PROPERTIES INC,RSE,779287101,P,03,LC,53943,2012-01-13T00:00:00Z,2016-07-29T00:00:00Z
13134,133958,53943,009256,1746473,ROUSE PROPERTIES INC,RSE,779287101,P,03,LC,53943,2012-01-13T00:00:00Z,2016-07-29T00:00:00Z
13139,133774,53945,188663,1742808,SANCHEZ ENERGY CORP,SNECQ,79970Y105,P,01,LC,53945,2011-12-14T00:00:00Z,2019-01-24T00:00:00Z
13140,128357,53946,183806,1656815,TASMAN METALS LTD,TASIF,87652B103,P,01,LC,53946,2011-12-02T00:00:00Z,2016-08-31T00:00:00Z
13141,134144,53947,187128,1741489,WPX ENERGY INC,WPX,98212B103,P,01,LC,53947,2012-01-03T00:00:00Z,2021-01-29T00:00:00Z
13159,133291,53958,196269,1743836,FORTRESS BIOTECH INC,FBIO,34960Q307,P,01,LC,53958,2011-12-19T00:00:00Z,NA
13160,133792,53959,187969,1742364,JIVE SOFTWARE INC,JIVE.1,47760A108,P,01,LC,53959,2011-12-13T00:00:00Z,2017-06-30T00:00:00Z
13162,133802,53961,187810,1743240,MID-CON ENERGY PARTNERS -LP,MCEP,59560V208,P,01,LC,53961,2011-12-15T00:00:00Z,2021-01-29T00:00:00Z
13168,133678,53964,199356,1744572,TRIPADVISOR INC,TRIP,896945201,P,01,LC,53964,2011-12-21T00:00:00Z,NA
13169,133811,53965,187576,1743287,ZYNGA INC,ZNGA,98986T108,P,01,LC,53965,2011-12-16T00:00:00Z,2022-05-31T00:00:00Z
13172,129393,53966,015637,1641445,BROOKFIELD CDA OFFICE PPTYS,BOXC,112823109,P,03,LC,53966,2012-01-09T00:00:00Z,2017-07-31T00:00:00Z
13181,134113,53970,190455,1792728,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,P,01,LC,53970,2012-01-25T00:00:00Z,NA
13185,127999,53971,143403,1693338,JUST ENERGY GROUP INC,JENGQ,48213W408,P,01,LC,53971,2012-01-30T00:00:00Z,2021-03-22T00:00:00Z
